1:x 2:y 3:u.x 4:u.y 5:p
4.453120000000000189e+00 8.515620000000000189e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.453120000000000189e+00 8.554679999999999396e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.453120000000000189e+00 8.593740000000000379e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.453120000000000189e+00 8.632799999999999585e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.453120000000000189e+00 8.671870000000000189e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.453120000000000189e+00 8.710929999999999396e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.453120000000000189e+00 8.749990000000000379e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.453120000000000189e+00 8.789049999999999585e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.453120000000000189e+00 8.828120000000000189e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.453120000000000189e+00 8.867179999999999396e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.453120000000000189e+00 8.906240000000000379e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.453120000000000189e+00 8.945299999999999585e+00 1.042170000000000041e+00 -3.144710000000000005e-01 2.200200000000000072e-02
4.453120000000000189e+00 8.984370000000000189e+00 1.042170000000000041e+00 -3.144710000000000005e-01 2.200200000000000072e-02
4.453120000000000189e+00 9.023429999999999396e+00 1.027970000000000050e+00 -3.389130000000000198e-01 2.875590000000000090e-02
4.453120000000000189e+00 9.062490000000000379e+00 1.027970000000000050e+00 -3.389130000000000198e-01 2.875590000000000090e-02
4.453120000000000189e+00 9.101549999999999585e+00 1.009579999999999922e+00 -3.662130000000000107e-01 3.792569999999999969e-02
4.453120000000000189e+00 9.140620000000000189e+00 1.009579999999999922e+00 -3.662130000000000107e-01 3.792569999999999969e-02
4.453120000000000189e+00 9.179679999999999396e+00 9.847799999999999887e-01 -3.966290000000000093e-01 5.046540000000000054e-02
4.453120000000000189e+00 9.218740000000000379e+00 9.847799999999999887e-01 -3.966290000000000093e-01 5.046540000000000054e-02
4.453120000000000189e+00 9.257799999999999585e+00 9.528119999999999923e-01 -4.301710000000000256e-01 6.818639999999999424e-02
4.453120000000000189e+00 9.296870000000000189e+00 9.528119999999999923e-01 -4.301710000000000256e-01 6.818639999999999424e-02
4.453120000000000189e+00 9.335929999999999396e+00 9.300929999999999476e-01 -4.655569999999999986e-01 6.950069999999999859e-02
4.453120000000000189e+00 9.374990000000000379e+00 9.045490000000000475e-01 -4.840389999999999970e-01 8.212790000000000368e-02
4.453120000000000189e+00 9.414049999999999585e+00 8.745640000000000081e-01 -5.019390000000000240e-01 9.729060000000000485e-02
4.453120000000000189e+00 9.453120000000000189e+00 8.393040000000000500e-01 -5.183429999999999982e-01 1.152239999999999931e-01
4.453120000000000189e+00 9.492179999999999396e+00 7.980859999999999621e-01 -5.321919999999999984e-01 1.364380000000000037e-01
4.453120000000000189e+00 9.531240000000000379e+00 7.503079999999999750e-01 -5.420709999999999695e-01 1.615000000000000047e-01
4.453120000000000189e+00 9.570299999999999585e+00 6.956029999999999713e-01 -5.462719999999999798e-01 1.909230000000000094e-01
4.453120000000000189e+00 9.609370000000000189e+00 6.340149999999999952e-01 -5.429709999999999814e-01 2.250280000000000058e-01
4.453120000000000189e+00 9.648429999999999396e+00 5.661100000000000021e-01 -5.304699999999999971e-01 2.638800000000000034e-01
4.453120000000000189e+00 9.687490000000000379e+00 4.930459999999999843e-01 -5.073280000000000012e-01 3.074899999999999856e-01
4.453120000000000189e+00 9.726549999999999585e+00 4.168029999999999791e-01 -4.724269999999999858e-01 3.557540000000000147e-01
4.453120000000000189e+00 9.765620000000000189e+00 3.406440000000000023e-01 -4.254430000000000156e-01 4.076199999999999823e-01
4.453120000000000189e+00 9.804679999999999396e+00 2.689309999999999756e-01 -3.677150000000000141e-01 4.603619999999999934e-01
4.453120000000000189e+00 9.843740000000000379e+00 2.058909999999999907e-01 -3.026170000000000249e-01 5.101790000000000491e-01
4.453120000000000189e+00 9.882799999999999585e+00 1.543279999999999930e-01 -2.346620000000000095e-01 5.537999999999999590e-01
4.453120000000000189e+00 9.921870000000000189e+00 1.132380000000000053e-01 -1.662530000000000119e-01 5.895129999999999537e-01
4.453120000000000189e+00 9.960929999999999396e+00 8.436420000000000030e-02 -9.859249999999999958e-02 6.152699999999999836e-01
4.453120000000000189e+00 9.999990000000000379e+00 6.971570000000000544e-02 -3.230820000000000219e-02 6.287359999999999616e-01
4.453120000000000189e+00 1.003909999999999947e+01 6.972920000000000507e-02 3.319869999999999766e-02 6.286000000000000476e-01
4.453120000000000189e+00 1.007809999999999917e+01 8.441319999999999379e-02 9.947300000000000586e-02 6.148730000000000029e-01
4.453120000000000189e+00 1.011720000000000041e+01 1.133170000000000011e-01 1.671120000000000105e-01 5.888790000000000413e-01
4.453120000000000189e+00 1.015620000000000012e+01 1.544250000000000067e-01 2.354890000000000039e-01 5.529659999999999576e-01
4.453120000000000189e+00 1.019529999999999959e+01 2.059900000000000064e-01 3.034060000000000090e-01 5.091830000000000522e-01
4.453120000000000189e+00 1.023440000000000083e+01 2.690210000000000101e-01 3.684640000000000137e-01 4.592399999999999816e-01
4.453120000000000189e+00 1.027340000000000053e+01 3.407169999999999921e-01 4.261519999999999753e-01 4.064030000000000142e-01
4.453120000000000189e+00 1.031250000000000000e+01 4.168520000000000003e-01 4.730989999999999918e-01 3.544720000000000093e-01
4.453120000000000189e+00 1.035159999999999947e+01 4.930660000000000043e-01 5.079660000000000286e-01 3.061679999999999957e-01
4.453120000000000189e+00 1.039059999999999917e+01 5.660979999999999901e-01 5.310770000000000213e-01 2.625370000000000203e-01
4.453120000000000189e+00 1.042970000000000041e+01 6.339690000000000047e-01 5.435529999999999529e-01 2.236769999999999869e-01
4.453120000000000189e+00 1.046870000000000012e+01 6.955240000000000311e-01 5.468309999999999560e-01 1.895739999999999925e-01
4.453120000000000189e+00 1.050779999999999959e+01 7.501940000000000275e-01 5.426090000000000080e-01 1.601589999999999958e-01
4.453120000000000189e+00 1.054690000000000083e+01 7.979389999999999539e-01 5.327100000000000168e-01 1.351100000000000079e-01
4.453120000000000189e+00 1.058590000000000053e+01 8.391260000000000385e-01 5.188399999999999679e-01 1.139099999999999974e-01
4.453120000000000189e+00 1.062500000000000000e+01 8.743549999999999933e-01 5.024170000000000025e-01 9.599249999999999450e-02
4.453120000000000189e+00 1.066409999999999947e+01 9.043109999999999760e-01 4.844970000000000110e-01 8.084529999999999494e-02
4.453120000000000189e+00 1.070309999999999917e+01 9.298269999999999591e-01 4.659960000000000213e-01 6.823279999999999623e-02
4.453120000000000189e+00 1.074220000000000041e+01 9.525019999999999598e-01 4.306110000000000215e-01 6.694319999999999438e-02
4.453120000000000189e+00 1.078120000000000012e+01 9.525019999999999598e-01 4.306110000000000215e-01 6.694319999999999438e-02
4.453120000000000189e+00 1.082029999999999959e+01 9.844319999999999737e-01 3.970369999999999733e-01 4.924270000000000036e-02
4.453120000000000189e+00 1.085940000000000083e+01 9.844319999999999737e-01 3.970369999999999733e-01 4.924270000000000036e-02
4.453120000000000189e+00 1.089840000000000053e+01 1.009200000000000097e+00 3.665959999999999774e-01 3.671590000000000270e-02
4.453120000000000189e+00 1.093750000000000000e+01 1.009200000000000097e+00 3.665959999999999774e-01 3.671590000000000270e-02
4.453120000000000189e+00 1.097659999999999947e+01 1.027579999999999938e+00 3.392749999999999932e-01 2.755379999999999982e-02
4.453120000000000189e+00 1.101559999999999917e+01 1.027579999999999938e+00 3.392749999999999932e-01 2.755379999999999982e-02
4.453120000000000189e+00 1.105470000000000041e+01 1.041760000000000019e+00 3.148150000000000115e-01 2.080190000000000164e-02
4.453120000000000189e+00 1.109370000000000012e+01 1.041760000000000019e+00 3.148150000000000115e-01 2.080190000000000164e-02
4.453120000000000189e+00 1.113279999999999959e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.453120000000000189e+00 1.117190000000000083e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.453120000000000189e+00 1.121090000000000053e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.453120000000000189e+00 1.125000000000000000e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.453120000000000189e+00 1.128909999999999947e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.453120000000000189e+00 1.132809999999999917e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.453120000000000189e+00 1.136720000000000041e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.453120000000000189e+00 1.140620000000000012e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.453120000000000189e+00 1.144529999999999959e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.453120000000000189e+00 1.148440000000000083e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.453120000000000189e+00 1.152340000000000053e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.453120000000000189e+00 1.156250000000000000e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.453120000000000189e+00 1.160159999999999947e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.164059999999999917e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.167970000000000041e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.171870000000000012e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.175779999999999959e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.179690000000000083e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.183590000000000053e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.187500000000000000e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.453120000000000189e+00 1.191409999999999947e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.453120000000000189e+00 1.195309999999999917e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.453120000000000189e+00 1.199220000000000041e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.492180000000000284e+00 8.007799999999999585e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.492180000000000284e+00 8.046870000000000189e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.492180000000000284e+00 8.085929999999999396e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.492180000000000284e+00 8.124990000000000379e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.492180000000000284e+00 8.164049999999999585e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.203120000000000189e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.242179999999999396e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.281240000000000379e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.320299999999999585e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.359370000000000189e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.398429999999999396e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.437490000000000379e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.492180000000000284e+00 8.476549999999999585e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.492180000000000284e+00 8.515620000000000189e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.492180000000000284e+00 8.554679999999999396e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.492180000000000284e+00 8.593740000000000379e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.492180000000000284e+00 8.632799999999999585e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.492180000000000284e+00 8.671870000000000189e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.492180000000000284e+00 8.710929999999999396e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.492180000000000284e+00 8.749990000000000379e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.492180000000000284e+00 8.789049999999999585e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.492180000000000284e+00 8.828120000000000189e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.492180000000000284e+00 8.867179999999999396e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.492180000000000284e+00 8.906240000000000379e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.492180000000000284e+00 8.945299999999999585e+00 1.067050000000000054e+00 -3.257059999999999955e-01 -7.794680000000000011e-03
4.492180000000000284e+00 8.984370000000000189e+00 1.067050000000000054e+00 -3.257059999999999955e-01 -7.794680000000000011e-03
4.492180000000000284e+00 9.023429999999999396e+00 1.056059999999999999e+00 -3.535119999999999929e-01 -5.480370000000000033e-03
4.492180000000000284e+00 9.062490000000000379e+00 1.056059999999999999e+00 -3.535119999999999929e-01 -5.480370000000000033e-03
4.492180000000000284e+00 9.101549999999999585e+00 1.041239999999999943e+00 -3.854650000000000021e-01 -1.717650000000000036e-03
4.492180000000000284e+00 9.140620000000000189e+00 1.041239999999999943e+00 -3.854650000000000021e-01 -1.717650000000000036e-03
4.492180000000000284e+00 9.179679999999999396e+00 1.020450000000000079e+00 -4.221190000000000220e-01 3.767429999999999998e-03
4.492180000000000284e+00 9.218740000000000379e+00 1.020450000000000079e+00 -4.221190000000000220e-01 3.767429999999999998e-03
4.492180000000000284e+00 9.257799999999999585e+00 9.890330000000000510e-01 -4.444839999999999902e-01 2.349209999999999840e-02
4.492180000000000284e+00 9.296870000000000189e+00 9.711030000000000495e-01 -4.646489999999999787e-01 3.025069999999999842e-02
4.492180000000000284e+00 9.335929999999999396e+00 9.497970000000000024e-01 -4.855430000000000024e-01 3.875979999999999703e-02
4.492180000000000284e+00 9.374990000000000379e+00 9.239950000000000108e-01 -5.064760000000000373e-01 4.911829999999999669e-02
4.492180000000000284e+00 9.414049999999999585e+00 8.929329999999999767e-01 -5.267239999999999700e-01 6.182170000000000026e-02
4.492180000000000284e+00 9.453120000000000189e+00 8.555329999999999879e-01 -5.451909999999999812e-01 7.741810000000000358e-02
4.492180000000000284e+00 9.492179999999999396e+00 8.107349999999999834e-01 -5.604160000000000252e-01 9.660059999999999480e-02
4.492180000000000284e+00 9.531240000000000379e+00 7.575910000000000144e-01 -5.704580000000000206e-01 1.201740000000000030e-01
4.492180000000000284e+00 9.570299999999999585e+00 6.954770000000000119e-01 -5.729680000000000328e-01 1.489860000000000073e-01
4.492180000000000284e+00 9.609370000000000189e+00 6.244159999999999711e-01 -5.654829999999999579e-01 1.836699999999999999e-01
4.492180000000000284e+00 9.648429999999999396e+00 5.453670000000000462e-01 -5.459049999999999736e-01 2.244379999999999986e-01
4.492180000000000284e+00 9.687490000000000379e+00 4.601919999999999900e-01 -5.127490000000000103e-01 2.716040000000000121e-01
4.492180000000000284e+00 9.726549999999999585e+00 3.715499999999999914e-01 -4.650750000000000162e-01 3.258519999999999750e-01
4.492180000000000284e+00 9.765620000000000189e+00 2.837259999999999782e-01 -4.033109999999999751e-01 3.860640000000000183e-01
4.492180000000000284e+00 9.804679999999999396e+00 2.028169999999999973e-01 -3.309210000000000207e-01 4.481359999999999788e-01
4.492180000000000284e+00 9.843740000000000379e+00 1.344899999999999984e-01 -2.544000000000000150e-01 5.066950000000000065e-01
4.492180000000000284e+00 9.882799999999999585e+00 8.591429999999999900e-02 -1.840410000000000101e-01 5.582219999999999960e-01
4.492180000000000284e+00 9.921870000000000189e+00 4.652339999999999948e-02 -1.214289999999999953e-01 6.027420000000000000e-01
4.492180000000000284e+00 9.960929999999999396e+00 1.976750000000000035e-02 -6.699140000000000650e-02 6.370670000000000499e-01
4.492180000000000284e+00 9.999990000000000379e+00 7.498649999999999934e-03 -2.082639999999999839e-02 6.554809999999999803e-01
4.492180000000000284e+00 1.003909999999999947e+01 7.515140000000000015e-03 2.136189999999999964e-02 6.553240000000000176e-01
4.492180000000000284e+00 1.007809999999999917e+01 1.982309999999999975e-02 6.754930000000000656e-02 6.366100000000000092e-01
4.492180000000000284e+00 1.011720000000000041e+01 4.662009999999999765e-02 1.220090000000000063e-01 6.020229999999999748e-01
4.492180000000000284e+00 1.015620000000000012e+01 8.603940000000000199e-02 1.846309999999999896e-01 5.572909999999999808e-01
4.492180000000000284e+00 1.019529999999999959e+01 1.346189999999999887e-01 2.549870000000000192e-01 5.055990000000000206e-01
4.492180000000000284e+00 1.023440000000000083e+01 2.029400000000000093e-01 3.315000000000000169e-01 4.469139999999999779e-01
4.492180000000000284e+00 1.027340000000000053e+01 2.838339999999999752e-01 4.038740000000000108e-01 3.847490000000000077e-01
4.492180000000000284e+00 1.031250000000000000e+01 3.716320000000000179e-01 4.656139999999999723e-01 3.244810000000000194e-01
4.492180000000000284e+00 1.035159999999999947e+01 4.602410000000000112e-01 5.132649999999999713e-01 2.702010000000000245e-01
4.492180000000000284e+00 1.039059999999999917e+01 5.453789999999999472e-01 5.464010000000000256e-01 2.230250000000000010e-01
4.492180000000000284e+00 1.042970000000000041e+01 6.243900000000000006e-01 5.659610000000000474e-01 1.822590000000000043e-01
4.492180000000000284e+00 1.046870000000000012e+01 6.954150000000000054e-01 5.734329999999999705e-01 1.475849999999999940e-01
4.492180000000000284e+00 1.050779999999999959e+01 7.574940000000000007e-01 5.709100000000000286e-01 1.187890000000000057e-01
4.492180000000000284e+00 1.054690000000000083e+01 8.106050000000000200e-01 5.608549999999999924e-01 9.523500000000000021e-02
4.492180000000000284e+00 1.058590000000000053e+01 8.553720000000000212e-01 5.456170000000000186e-01 7.607319999999999360e-02
4.492180000000000284e+00 1.062500000000000000e+01 8.927420000000000355e-01 5.271360000000000490e-01 6.049759999999999860e-02
4.492180000000000284e+00 1.066409999999999947e+01 9.237750000000000128e-01 5.068730000000000180e-01 4.781420000000000115e-02
4.492180000000000284e+00 1.070309999999999917e+01 9.495489999999999764e-01 4.859229999999999938e-01 3.747430000000000205e-02
4.492180000000000284e+00 1.074220000000000041e+01 9.708290000000000530e-01 4.650130000000000097e-01 2.898169999999999913e-02
4.492180000000000284e+00 1.078120000000000012e+01 9.887359999999999483e-01 4.448340000000000072e-01 2.223759999999999973e-02
4.492180000000000284e+00 1.082029999999999959e+01 1.020129999999999981e+00 4.224209999999999909e-01 2.526829999999999875e-03
4.492180000000000284e+00 1.085940000000000083e+01 1.020129999999999981e+00 4.224209999999999909e-01 2.526829999999999875e-03
4.492180000000000284e+00 1.089840000000000053e+01 1.040890000000000093e+00 3.857430000000000025e-01 -2.937470000000000185e-03
4.492180000000000284e+00 1.093750000000000000e+01 1.040890000000000093e+00 3.857430000000000025e-01 -2.937470000000000185e-03
4.492180000000000284e+00 1.097659999999999947e+01 1.055690000000000017e+00 3.537710000000000021e-01 -6.687760000000000059e-03
4.492180000000000284e+00 1.101559999999999917e+01 1.055690000000000017e+00 3.537710000000000021e-01 -6.687760000000000059e-03
4.492180000000000284e+00 1.105470000000000041e+01 1.066659999999999942e+00 3.259480000000000155e-01 -8.997250000000000039e-03
4.492180000000000284e+00 1.109370000000000012e+01 1.066659999999999942e+00 3.259480000000000155e-01 -8.997250000000000039e-03
4.492180000000000284e+00 1.113279999999999959e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.492180000000000284e+00 1.117190000000000083e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.492180000000000284e+00 1.121090000000000053e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.492180000000000284e+00 1.125000000000000000e+01 1.066769999999999996e+00 2.868740000000000179e-01 1.894709999999999971e-03
4.492180000000000284e+00 1.128909999999999947e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.492180000000000284e+00 1.132809999999999917e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.492180000000000284e+00 1.136720000000000041e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.492180000000000284e+00 1.140620000000000012e+01 1.076969999999999983e+00 2.497699999999999920e-01 -7.107590000000000435e-04
4.492180000000000284e+00 1.144529999999999959e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.492180000000000284e+00 1.148440000000000083e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.492180000000000284e+00 1.152340000000000053e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.492180000000000284e+00 1.156250000000000000e+01 1.082799999999999985e+00 2.206249999999999878e-01 -3.350890000000000032e-03
4.492180000000000284e+00 1.160159999999999947e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.164059999999999917e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.167970000000000041e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.171870000000000012e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.175779999999999959e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.179690000000000083e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.183590000000000053e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.187500000000000000e+01 1.096109999999999918e+00 1.868660000000000043e-01 -1.610910000000000120e-02
4.492180000000000284e+00 1.191409999999999947e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.492180000000000284e+00 1.195309999999999917e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.492180000000000284e+00 1.199220000000000041e+01 1.093280000000000030e+00 1.517610000000000070e-01 -1.314270000000000022e-02
4.531250000000000000e+00 8.007799999999999585e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.531250000000000000e+00 8.046870000000000189e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.531250000000000000e+00 8.085929999999999396e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.531250000000000000e+00 8.124990000000000379e+00 1.093820000000000014e+00 -1.517689999999999872e-01 -1.176420000000000070e-02
4.531250000000000000e+00 8.164049999999999585e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.203120000000000189e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.242179999999999396e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.281240000000000379e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.320299999999999585e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.359370000000000189e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.398429999999999396e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.437490000000000379e+00 1.096549999999999914e+00 -1.868299999999999961e-01 -1.478299999999999927e-02
4.531250000000000000e+00 8.476549999999999585e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.531250000000000000e+00 8.515620000000000189e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.531250000000000000e+00 8.554679999999999396e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.531250000000000000e+00 8.593740000000000379e+00 1.083239999999999981e+00 -2.204049999999999898e-01 -2.107120000000000087e-03
4.531250000000000000e+00 8.632799999999999585e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.531250000000000000e+00 8.671870000000000189e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.531250000000000000e+00 8.710929999999999396e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.531250000000000000e+00 8.749990000000000379e+00 1.077390000000000070e+00 -2.495239999999999958e-01 5.116460000000000409e-04
4.531250000000000000e+00 8.789049999999999585e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.531250000000000000e+00 8.828120000000000189e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.531250000000000000e+00 8.867179999999999396e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.531250000000000000e+00 8.906240000000000379e+00 1.067169999999999952e+00 -2.866000000000000214e-01 3.097320000000000195e-03
4.531250000000000000e+00 8.945299999999999585e+00 1.067050000000000054e+00 -3.257059999999999955e-01 -7.794680000000000011e-03
4.531250000000000000e+00 8.984370000000000189e+00 1.067050000000000054e+00 -3.257059999999999955e-01 -7.794680000000000011e-03
4.531250000000000000e+00 9.023429999999999396e+00 1.056059999999999999e+00 -3.535119999999999929e-01 -5.480370000000000033e-03
4.531250000000000000e+00 9.062490000000000379e+00 1.056059999999999999e+00 -3.535119999999999929e-01 -5.480370000000000033e-03
4.531250000000000000e+00 9.101549999999999585e+00 1.041239999999999943e+00 -3.854650000000000021e-01 -1.717650000000000036e-03
4.531250000000000000e+00 9.140620000000000189e+00 1.041239999999999943e+00 -3.854650000000000021e-01 -1.717650000000000036e-03
4.531250000000000000e+00 9.179679999999999396e+00 1.020450000000000079e+00 -4.221190000000000220e-01 3.767429999999999998e-03
4.531250000000000000e+00 9.218740000000000379e+00 1.020450000000000079e+00 -4.221190000000000220e-01 3.767429999999999998e-03
4.531250000000000000e+00 9.257799999999999585e+00 1.009929999999999994e+00 -4.580629999999999979e-01 -5.381490000000000058e-03
4.531250000000000000e+00 9.296870000000000189e+00 9.927869999999999751e-01 -4.802239999999999842e-01 -1.204280000000000064e-03
4.531250000000000000e+00 9.335929999999999396e+00 9.717200000000000282e-01 -5.030329999999999524e-01 4.382669999999999969e-03
4.531250000000000000e+00 9.374990000000000379e+00 9.455780000000000296e-01 -5.257789999999999964e-01 1.160899999999999953e-02
